zpid,street,city,state,zipcode,bedroom,bathroom,sqft,zestimate,cluster
55016796,198 Ponce De Leon Ave NE APT 4E, Atlanta,GA,30308,2,1.0,0,196005,1
82627331,1023 Juniper St NE UNIT 301, Atlanta,GA,30309,2,2.0,1773,439034,3
2097711620,Madison Plan, Kirkwood Atlanta,GA,30312,4,4.0,2694,605674,3
2127684397,361 17th St NW, Atlanta,GA,30363,1,1.0,811,703557,4
35836286,984 Dill Ave SW, Atlanta,GA,30310,5,3.0,0,56157,0
14466043,2299 Sutton St SE, Atlanta,GA,30317,2,1.0,1086,248689,2
35880917,75 Ponce De Leon Ave NE APT 202, Atlanta,GA,30308,2,2.0,1515,286277,2
35908822,1556 Walthall Ct NW, Atlanta,GA,30318,3,2.0,1716,593450,3
35883182,7 Park Ave SE, Atlanta,GA,30315,4,3.0,2268,99601,0
71752601,1280 W Peachtree St NW APT 910, Atlanta,GA,30309,1,1.0,645,138402,1
35863528,328 Lisa Ct SW, Atlanta,GA,30311,4,3.0,2054,102178,0
108608441,2762 7th St SW, Atlanta,GA,30315,2,1.0,768,47419,0
35902566,232 Hillside Dr NW, Atlanta,GA,30342,3,2.0,1800,640632,4
112087225,270 17th St NW UNIT 1208, Atlanta,GA,30363,1,2.0,0,313619,2
88814541,898 Oak St SW UNIT 3110, Atlanta,GA,30310,2,1.0,943,90444,0
2097553901,1400 Gault St SE # 0, Atlanta,GA,30315,0,0.0,0,703557,4
35829747,1988 Bader Ave SW, Atlanta,GA,30310,3,2.0,1177,50300,0
35875164,4077 Waits Ave SW, Atlanta,GA,30331,3,1.0,945,58351,0
69375808,36 Daniel St SE APT 6, Atlanta,GA,30312,2,1.0,697,77367,0
65449938,1655 Niskey Lake Rd SW, Atlanta,GA,30331,5,4.0,4478,391036,3
35867050,2720 Cherry Laurel Ln SW, Atlanta,GA,30311,3,1.5,1056,47107,0
35848776,1703 Venetian Dr SW, Atlanta,GA,30311,2,1.0,1156,48660,0
35848796,1457 Moray St SW, Atlanta,GA,30311,3,2.0,1348,52300,0
65470776,2514 River Green Dr NW, Atlanta,GA,30327,2,2.0,1300,214191,1
35847064,548 Ontario Ave SW, Atlanta,GA,30310,3,2.0,1350,64545,0
35897972,1325 Peachtree St NE APT 202, Atlanta,GA,30309,2,2.0,1600,519664,3
35890234,739 Garibaldi St SW, Atlanta,GA,30310,3,1.0,975,70185,0
82619761,395 Central Park Pl NE UNIT 540, Atlanta,GA,30312,1,2.0,1830,291378,2
71754537,924 Garrett St SE APT 303, Atlanta,GA,30316,1,1.0,725,166550,1
88811869,400 W Peachtree St NW UNIT 1314, Atlanta,GA,30308,1,1.0,743,194731,1
71755898,275 13th St NE APT 103, Atlanta,GA,30309,1,1.0,765,211128,1
2097683798,The Montvale Plan, Glenaire Atlanta,GA,30316,4,4.0,0,384089,3
2097562785,3800 Collier Dr NW, Atlanta,GA,30331,3,2.0,0,703557,4
35916864,67 Montre Sq NW, Atlanta,GA,30327,2,2.0,1227,165357,1
2097563630,149 Maribeau Sq NW # 149, Atlanta,GA,30327,2,3.0,1300,703557,4
35857067,2215 Baker Rd NW, Atlanta,GA,30318,3,1.0,984,42729,0
35941609,4620 Wieuca Rd NE APT 24, Atlanta,GA,30342,3,3.0,1944,327942,2
35850934,1102 Saint Charles Pl NE, Atlanta,GA,30306,5,5.0,3756,1070710,4
112434574,1820 Peachtree St NW UNIT 1404, Atlanta,GA,30309,2,3.0,1521,589336,3
35860369,784 Edgewood Ave NE, Atlanta,GA,30307,3,4.0,2652,565361,3
82625853,3445 Stratford Rd NE APT 1006, Atlanta,GA,30326,1,1.0,880,215987,1
35916051,1824 Woodland Hills Ave NW, Atlanta,GA,30318,3,4.0,1216,415892,3
35857565,184 Barfield Ave SW, Atlanta,GA,30310,5,2.0,2149,90335,0
108606834,1100 Howell Mill Rd NW UNIT 808, Atlanta,GA,30318,3,3.0,1530,443953,3
92191599,3325 Piedmont Rd NE UNIT 1902, Atlanta,GA,30305,2,3.0,1932,670812,4
35865796,2948 Linkwood Pl NW, Atlanta,GA,30318,3,2.0,1584,56652,0
35917391,1422 Wesley Walk NW, Atlanta,GA,30327,6,6.0,4963,1000620,4
35943529,55 Pharr Rd NW APT A112, Atlanta,GA,30305,1,1.0,648,83201,0
35907926,496 Manor Ridge Dr NW, Atlanta,GA,30305,4,3.0,2584,822817,4
35924567,916 Woodmere Dr NW, Atlanta,GA,30318,5,3.0,2052,149295,1
92191561,2482 Perkerson Rd SW, Atlanta,GA,30315,2,1.0,1200,42156,0
35841136,1360 Westmont Rd SW, Atlanta,GA,30311,3,2.0,1200,43219,0
82610960,390 17th St NW UNIT 4030, Atlanta,GA,30363,1,1.0,868,167947,1
35878702,83 Hogue St NE, Atlanta,GA,30312,3,2.0,1542,368188,3
65441816,673 Windsor St SW, Atlanta,GA,30310,4,4.0,2050,150485,1
2099175767,The Fairview Plan, Preston Hills Atlanta,GA,30315,4,3.0,2191,220671,1
35841079,1396 Graymont Dr SW, Atlanta,GA,30310,2,1.0,903,44638,0
65470573,4244 River Green Dr NW APT 108, Atlanta,GA,30327,2,2.0,1251,222325,1
59934188,410 Candler Park Dr NE APT C3, Atlanta,GA,30307,1,1.0,840,159920,1
71753695,1280 W Peachtree St NW APT 1912, Atlanta,GA,30309,1,1.0,772,160280,1
55015982,794 Frederica St NE APT 3, Atlanta,GA,30306,1,1.0,608,186806,1
2097572599,1552 Park Rd SE, Atlanta,GA,30315,3,1.0,0,703557,4
65449100,731 Bolton Rd NW, Atlanta,GA,30331,3,2.0,1364,43991,0
35909073,464 Trabert Ave NW, Atlanta,GA,30309,5,4.0,3300,791063,4
35846641,365 Wellington St SW, Atlanta,GA,30310,3,3.0,1914,69783,0
124725729,846 Saint Charles Ave NE APT A, Atlanta,GA,30306,2,2.0,1473,446960,3
2099175769,The Charlotte Plan, Preston Hills Atlanta,GA,30315,4,3.0,2161,227327,2
125810184,846 Saint Charles Ave NE APT B, Atlanta,GA,30306,2,2.0,1513,390833,3
35895319,3636 Peachtree Rd NE APT 403, Atlanta,GA,30319,2,2.0,1800,316353,2
35855971,1961 Pinedale Dr NW, Atlanta,GA,30314,3,1.0,1360,37216,0
35846931,555 Ontario Ave SW, Atlanta,GA,30310,4,2.0,1640,99763,0
2097683800,The Litchfield Plan, Glenaire Atlanta,GA,30316,4,4.0,0,371906,3
123477960,745 Fountainhead Ln NE UNIT 10, Atlanta,GA,30324,3,4.0,2400,450956,3
71752930,361 17th St NW UNIT 907, Atlanta,GA,30363,1,1.0,830,206219,1
35864994,670 Indigo Ln NW, Atlanta,GA,30318,3,2.0,1562,59766,0
35902260,110 Austell Way NW, Atlanta,GA,30305,6,6.0,7359,2805787,5
35933988,359 W Wieuca Rd NE, Atlanta,GA,30342,5,5.0,3800,673806,4
65460454,951 Glenwood Ave SE APT 502, Atlanta,GA,30316,3,3.0,1792,275266,2
2097579687,19618 Summit Glory Trl, Lake Travis,TX,78669,4,3.0,2486,703557,4
35835054,996 Fair St SW, Atlanta,GA,30314,0,0.0,0,47533,0
2097580403,870 Stone Crest Rd, Atlanta,GA,30324,4,3.0,2255,703557,4
82620108,3445 Stratford Rd NE APT 2303, Atlanta,GA,30326,1,1.0,1303,313097,2
2097683797,The Kenny Plan, Glenaire Atlanta,GA,30316,3,3.0,0,334706,2
35911312,3225 E Wood Valley Rd NW, Atlanta,GA,30327,3,3.0,3566,917640,4
35943142,3535 Roswell Rd NE APT J2, Atlanta,GA,30305,2,2.0,990,146131,1
69345165,330 Nolan St SE, Atlanta,GA,30315,0,0.0,0,703557,4
2097583554,500 Rankin St NE, Atlanta,GA,30308,2,2.0,1583,703557,4
2097583563,617 Botan Way Hillsborough Nc, Hillsborough,NC,27278,5,5.0,3201,703557,4
2097583566,19616 Summit Glory Trl, Lake Travis,TX,78669,4,3.0,2481,703557,4
2097583562,29006 Carstens Rdg, San Antonio,TX,78260,4,4.0,2685,703557,4
2097583561,108 Aurora Rd Hillsborough Nc, Hillsborough,NC,27278,5,5.0,4059,703557,4
2097583560,29014 Carstens Rdg, San Antonio,TX,78260,3,2.0,2143,703557,4
2097584034,4402 Creek Valley Ct SW, Atlanta,GA,30331,3,2.0,1101,703557,4
88827626,870 Mayson Turner Rd NW UNIT 1334, Atlanta,GA,30314,2,2.0,1094,108997,0
88819779,870 Mayson Turner Rd NW UNIT 1426, Atlanta,GA,30314,1,1.0,768,91249,0
88818406,Faron Dr, Atlanta,GA,30331,0,0.0,0,703557,4
69346573,710 Garibaldi St SW, Atlanta,GA,30310,3,2.0,1344,97941,0
35854325,1062 Fairburn Rd NW, Atlanta,GA,30331,3,2.0,0,52619,0
35880227,417 4th St NE, Atlanta,GA,30308,4,4.0,2932,731265,4
88816239,870 Mayson Turner Rd NW UNIT 1218, Atlanta,GA,30314,1,1.0,768,91249,0
88813597,870 Mayson Turner Rd NW UNIT 1120, Atlanta,GA,30314,1,1.0,768,91249,0
35918809,1254 N Highland Ave NE, Atlanta,GA,30306,5,3.0,2021,646987,4
35875626,2996 Orchard Ln SE, Atlanta,GA,30354,3,1.0,1306,30482,0
71755044,400 17th St NW UNIT 2211, Atlanta,GA,30363,2,1.0,1080,213880,1
35843216,3776 Leesburg Ct SW, Atlanta,GA,30331,4,2.0,1000,51761,0
35928677,3054 Peachtree Dr NE, Atlanta,GA,30305,3,2.0,0,590787,3
35879506,434 Mcgill Pl NE, Atlanta,GA,30312,1,1.0,813,128359,1
35846475,125 Laurel Ave SW, Atlanta,GA,30314,0,0.0,0,703557,4
65466369,700 Park Regency Pl NE APT 707, Atlanta,GA,30326,3,3.0,1940,635284,4
71757537,2626 Peachtree Rd NW UNIT 1208, Atlanta,GA,30305,1,1.0,947,197755,1
2110688179,1433 Carroll Dr NW, Atlanta,GA,30318,3,3.0,1748,703557,4
69347498,18 Johnson Rd NW, Atlanta,GA,30318,0,0.0,0,703557,4
88817583,1432 Liberty Pkwy NW, Atlanta,GA,30318,3,4.0,1326,216698,1
2097588167,0 Gertrude Pl NW, Atlanta,GA,30318,0,0.0,0,703557,4
88825457,1433 Carroll Dr NW UNIT 8, Atlanta,GA,30318,3,3.0,1748,319949,2
2101582053,0 Gertrude Pl, Atlanta,GA,30318,0,0.0,0,703557,4
88824849,170 Boulevard SE APT E120, Atlanta,GA,30312,2,2.0,1841,426794,3
2135997258,19 Hilliard St SE APT 12, Atlanta,GA,30312,2,1.0,1252,703557,4
35897727,112 Inman Cir NE, Atlanta,GA,30309,5,6.0,5088,2437644,5
35880214,685 Argonne Ave NE APT 4, Atlanta,GA,30308,1,1.0,730,179932,1
71755453,361 17th St NW UNIT 1510, Atlanta,GA,30363,1,1.0,816,206509,1
69378300,325 E Paces Ferry Rd NE APT 902, Atlanta,GA,30305,2,2.0,1333,396069,3
65465067,2865 Lenox Rd NE APT 504, Atlanta,GA,30324,2,3.0,1735,310478,2
35869942,1318 Cascade Falls Dr SW, Atlanta,GA,30311,5,3.5,3111,399201,3
35910883,2642 Battle Overlook NW, Atlanta,GA,30327,4,4.0,0,1215817,4
65469362,955 Juniper St NE UNIT 4214, Atlanta,GA,30309,2,2.0,1196,311857,2
65462998,115 W Peachtree Pl NW UNIT 307, Atlanta,GA,30313,1,1.0,1052,164357,1
65461106,375 Highland Ave NE UNIT 401, Atlanta,GA,30312,2,3.0,1478,234824,2
71757113,2626 Peachtree Rd NW UNIT 401, Atlanta,GA,30305,2,3.0,1541,403884,3
35924511,2830 Mango Cir NW, Atlanta,GA,30318,3,2.0,1066,79911,0
2097592261,1501 River Green Dr NW # 1501, Atlanta,GA,30327,2,1.0,1160,703557,4
55016381,878 Peachtree St NE APT 733, Atlanta,GA,30309,1,1.0,956,214571,1
35896163,97 Peachtree Way NE, Atlanta,GA,30305,3,3.0,2500,792154,4
65469605,195 14th St NE UNIT 2108, Atlanta,GA,30309,2,3.0,1383,400702,3
2097592945,3655 Habersham Rd NE APT B358, Atlanta,GA,30305,1,1.0,713,703557,4
35896856,2499 Peachtree Rd NE APT 602, Atlanta,GA,30305,2,2.0,1339,194578,1
112810507,1445 Macklone St NE, Atlanta,GA,30307,4,3.0,2200,390603,3
14467809,11 Screven St NE, Atlanta,GA,30307,4,3.0,2577,342935,2
88811526,2795 Peachtree Rd NE UNIT 707, Atlanta,GA,30305,1,2.0,1364,452303,3
35839019,160 Fairburn Rd SW, Atlanta,GA,30331,0,0.0,0,67197,0
35887015,3886 King Arthur Rd SW, Atlanta,GA,30331,3,2.0,1516,98881,0
35839311,169 Moreland Ave SE, Atlanta,GA,30316,9,4.0,5113,722434,4
88819570,1219 Mecaslin St NW UNIT 5, Atlanta,GA,30318,3,4.0,2154,454302,3
2097597855,27762 7th St SW, Atlanta,GA,30315,2,1.0,768,40569,0
35892373,2750 7th St SW, Atlanta,GA,30315,2,1.0,768,22451,0
2097598368,872 Briarcliff Rd NE # T-1, Atlanta,GA,30306,2,2.0,1020,229054,2
65462695,285 Centennial Olympic Park Dr NW UNIT 807, Atlanta,GA,30313,1,1.0,895,217927,1
92193841,1080 Peachtree St NE UNIT 707, Atlanta,GA,30309,2,2.0,1677,811895,4
35857695,280 Wynnwood Dr SW, Atlanta,GA,30310,3,1.0,908,46208,0
88813771,3179 Landings North Dr, Atlanta,GA,30331,5,4.0,4322,290184,2
71754862,2730 Peyton Springs Cir SW, Atlanta,GA,30311,7,8.0,8360,538049,3
2097600930,750 Park Ave NE APT 15SE, Atlanta,GA,30326,3,3.0,3373,833928,4
92193203,855 Peachtree St NE UNIT 2609, Atlanta,GA,30308,2,2.0,1320,464819,3
88822323,400 W Peachtree St NW UNIT 3207, Atlanta,GA,30308,1,1.0,0,201149,1
35910018,2101 Howell Mill Rd NW, Atlanta,GA,30318,3,2.0,1500,413354,3
35925589,1044 E Rock Springs Rd NE, Atlanta,GA,30306,5,5.0,2883,1016686,4
65468390,2479 Peachtree Rd NE APT 916, Atlanta,GA,30305,2,2.0,1062,214199,1
82613056,950 W Peachtree St NW UNIT 913, Atlanta,GA,30309,1,1.0,828,263290,2
69366645,821 Ralph Mcgill Blvd NE APT 2218, Atlanta,GA,30306,1,1.0,800,177220,1
2097603273,130 Arizona Ave NE UNIT 103, Atlanta,GA,30307,2,2.0,1233,278922,2
2099235939,711 Cosmopolitan Dr NE # TL9, Atlanta,GA,30324,1,1.0,754,176838,1
2098813564,0 Hobson, Jasper,GA,30326,0,0.0,0,703557,4
82614864,390 17th St NW UNIT 6062, Atlanta,GA,30363,2,2.0,1117,250951,2
35843894,200 Mathewson Pl SW, Atlanta,GA,30314,3,3.0,2256,95436,0
35930843,797 Crestridge Dr NE, Atlanta,GA,30306,3,3.0,2863,799946,4
35897019,30 Peachtree Hills Ave NE, Atlanta,GA,30305,3,3.0,1604,785800,4
35910844,2476 Oldfield Rd NW, Atlanta,GA,30327,4,5.0,2928,761826,4
92191634,855 Peachtree St NE UNIT 2209, Atlanta,GA,30308,2,2.0,1320,464819,3
35841219,1373 Epworth St SW, Atlanta,GA,30310,0,0.0,0,59834,0
35837496,1925 Sylvan Ridge Dr SW, Atlanta,GA,30310,3,1.0,1176,45057,0
35930812,767 Brookridge Dr NE, Atlanta,GA,30306,3,2.0,2100,782056,4
35897785,137 The Prado NE, Atlanta,GA,30309,5,5.0,3975,1740321,5
14467926,79 Vannoy St SE, Atlanta,GA,30317,3,2.0,1336,379145,3
2097610238,4041 Princeton Lakes Pass SW # 40, Atlanta,GA,30331,3,3.0,0,103699,0
2097610278,794 Frederica St NE, Atlanta,GA,30306,1,1.0,652,198376,1
2099869122,Hutton Plan, Stonehill at Lenox Atlanta,GA,30324,3,2.5,2255,517345,3
35840861,1257 Lorenzo Dr SW, Atlanta,GA,30310,5,2.0,0,70606,0
35892255,430 Pomona Cir SW, Atlanta,GA,30315,0,0.0,0,59686,0
2099175766,The Waterford Plan, Preston Hills Atlanta,GA,30315,4,3.0,2191,202015,1
35848190,945 Cascade Rd SW, Atlanta,GA,30311,4,2.0,1269,60466,0
82618219,839 Crestwell Cir SW, Atlanta,GA,30331,3,3.0,1420,111646,0
69343358,539 Cairo St NW, Atlanta,GA,30314,4,3.0,1584,66603,0
35943040,3530 Piedmont Rd NE APT 7K, Atlanta,GA,30305,2,2.0,1500,263762,2
2099175768,The Ashford Plan, Preston Hills Atlanta,GA,30315,3,2.5,2075,222011,1
14466452,2015 Bixby St SE, Atlanta,GA,30317,2,1.0,768,154134,1
35878384,1805 Niskey Lake Rd SW, Atlanta,GA,30331,0,0.0,0,703557,4
2097613242,400-500 Hopkins St SW, Atlanta,GA,30310,2,2.0,1230,142548,1
65462057,800 Peachtree St NE APT 8410, Atlanta,GA,30308,1,1.0,927,196014,1
35914786,1210 Milmar Dr NW, Atlanta,GA,30327,4,3.0,2000,588984,3
35891891,1012 Custer Ave, Atlanta,GA,30316,0,0.0,0,703557,4
71755029,2626 Peachtree Rd NW UNIT 1806, Atlanta,GA,30305,1,1.0,652,195987,1
65468081,2881 Peachtree Rd NE APT 2005, Atlanta,GA,30305,4,3.0,0,691786,4
2102977046,1391 Audubon Ct SW, Atlanta,GA,30311,0,0.0,0,703557,4
35873696,1552 Park Rd SE, Atlanta,GA,30315,3,1.0,1118,184661,1
35899667,287 14th St NW APT 16, Atlanta,GA,30318,2,1.5,1060,181422,1
35941847,4282 Roswell Rd NE APT J2, Atlanta,GA,30342,2,2.0,918,72773,0
2097616124,2990 Shgan Con Rd SW, Atlanta,GA,30331,0,0.0,0,703557,4
35910837,691 Woodward Way NW, Atlanta,GA,30327,3,2.0,2400,612995,3
2097617332,2626 Peachtree Rd NE # 1806, Atlanta,GA,30305,1,1.0,652,191910,1
2097618027,1012 Custer Ave SE, Atlanta,GA,30316,0,0.0,0,703557,4
69374486,560 Dutch Valley Rd NE APT 2410, Atlanta,GA,30324,1,1.5,960,259171,2
65464979,970 Sidney Marcus Blvd NE APT 2310, Atlanta,GA,30324,1,1.0,840,122408,0
2097618729,881 Commonwealth Ave SE # 881, Atlanta,GA,30312,2,3.0,1492,260176,2
35923682,1963 Main St NW, Atlanta,GA,30318,2,1.0,1264,210076,1
88817270,1544 Liberty Pkwy NW, Atlanta,GA,30318,3,4.0,1326,216347,1
35840984,1278 Oakland Ter SW, Atlanta,GA,30310,4,2.5,1960,74360,0
35886579,251 Polar Rock Rd SW, Atlanta,GA,30315,4,2.0,972,41637,0
82622936,3445 Stratford Rd NE APT 2805, Atlanta,GA,30326,2,2.0,1764,450347,3
14447093,1890 Montvallo Ter SE, Atlanta,GA,30316,5,3.0,2646,366698,2
65466404,700 Park Regency Pl NE APT 1204, Atlanta,GA,30326,2,3.0,1680,526570,3
35933176,1021 Lindridge Dr NE, Atlanta,GA,30324,2,2.0,1625,426480,3
2097624118,221 16th St NW APT 8, Atlanta,GA,30363,3,4.0,1370,378498,3
2102242213,1065 Peachtree St NE UNIT 3101, Atlanta,GA,30309,1,2.0,1215,713297,4
88818078,2829 Overlook Trce, Atlanta,GA,30324,3,4.0,2220,491774,3
2097628396,65 Haynes St, Fulton,GA,30313,4,3.0,0,312747,2
69371103,2277 Peachtree Rd NE UNIT 702, Atlanta,GA,30309,2,2.0,1242,296216,2
2098466474,325 E Paces Ferry Rd, Fulton,GA,30305,1,1.0,874,210591,1
2097629980,3475 Roxboro Rd NE UNIT 7, Atlanta,GA,30326,4,5.0,0,822297,4
35910986,2914 Arden Rd NW, Atlanta,GA,30327,4,5.0,4500,1328738,5
2097631877,1810 Colorado Trl, Atlanta,GA,30331,3,2.0,1678,191898,1
55017973,750 Park Ave NE APT 9W, Atlanta,GA,30326,2,3.0,2842,828477,4
69345443,170 Richmond St SE, Atlanta,GA,30312,0,0.0,0,703557,4
2097683801,The Azalea Plan, Glenaire Atlanta,GA,30316,4,3.0,0,344006,2
65460766,841 Frederica St NE APT 11, Atlanta,GA,30306,2,1.0,723,199968,1
65452476,2097 Wood Trl NW, Atlanta,GA,30318,3,3.0,2725,394441,3
35830088,1646 Belmont Ave SW, Atlanta,GA,30310,2,1.0,1040,57348,0
14468855,111 Marona St NE, Atlanta,GA,30307,3,1.0,1080,192382,1
35927126,1930 Lenox Rd NE, Atlanta,GA,30306,2,3.0,2306,646245,4
35907208,447 Valley Rd NW, Atlanta,GA,30305,4,4.0,0,1645528,5
82630712,1791 Harper St NW UNIT F, Atlanta,GA,30318,2,3.0,1290,322728,2
35841437,924 Pinehurst Ter SW, Atlanta,GA,30310,2,1.0,1162,47445,0
59931658,878 Briarcliff Rd NE APT B1, Atlanta,GA,30306,3,3.0,2380,352371,2
65441890,1004 Ira St SW, Atlanta,GA,30310,3,2.0,1350,54612,0
35886371,2840 Waters Rd SW, Atlanta,GA,30354,3,1.0,988,23403,0
35880858,171 6th St NE APT 9, Atlanta,GA,30308,1,1.0,914,213001,1
35850816,991 Greenwood Ave NE, Atlanta,GA,30306,2,3.0,1568,650114,4
82616282,123 Luckie St NW APT 1303, Atlanta,GA,30303,1,1.0,0,188381,1
65464594,2812 Peyton Crossing Dr SW, Atlanta,GA,30311,4,3.0,0,324703,2
35842190,1483 Beecher St SW, Atlanta,GA,30310,3,2.0,1806,61294,0
2103144471,65 Haynes St, Atlanta,GA,30313,4,0.0,7200,577245,3
35932047,109 Avery Dr NE, Atlanta,GA,30309,2,3.0,0,832279,4
2097639663,387 Ralph Mcgill Blvd NE # 387A, Atlanta,GA,30312,2,1.0,780,116201,0
35879347,500 Rankin St NE, Atlanta,GA,30308,2,2.0,1583,299298,2
2097640674,374 E Paces Ferry Rd NE APT 101, Atlanta,GA,30305,1,1.0,740,111113,0
71758797,2626 Peachtree Rd NW UNIT 411, Atlanta,GA,30305,1,2.0,1231,296849,2
35929567,1015 Lindbergh Dr NE, Atlanta,GA,30324,3,2.0,1522,378788,3
14456350,252 Patterson Ave SE, Atlanta,GA,30316,5,3.5,2900,285379,2
35846125,112 Holly Rd NW, Atlanta,GA,30314,3,1.0,1160,24854,0
35886678,10 Bromack Dr SE, Atlanta,GA,30315,3,2.0,1048,57488,0
65470130,401 10th St NW APT E219, Atlanta,GA,30318,2,3.0,1725,340689,2
88819456,170 Boulevard SE APT E216, Atlanta,GA,30312,2,2.0,1856,413897,3
2097644571,3744 Ml King Jr Dr, Atlanta,GA,30331,0,0.0,0,703557,4
35836168,1170 Wilmington Ave SW, Atlanta,GA,30310,2,1.0,981,41343,0
35883750,288 Harper Rd SE, Atlanta,GA,30315,3,2.0,1374,51225,0
82628165,711 Cosmopolitan Dr NE UNIT 136, Atlanta,GA,30324,1,2.0,855,206300,1
69369748,747 Ralph Mcgill Blvd NE UNIT 207, Atlanta,GA,30312,1,1.0,800,198657,1
35887655,283 Thornton St SW, Atlanta,GA,30315,2,1.0,832,46167,0
35914387,1001 W Paces Ferry Rd NW, Atlanta,GA,30327,7,14.0,18000,3313792,5
69369559,250 Pharr Rd NE APT 2010, Atlanta,GA,30305,2,2.0,1060,375833,3
35855633,79 Anderson Ave NW, Atlanta,GA,30314,0,0.0,0,65344,0
2097650585,137 Flora Ave NE, Atlanta,GA,30307,3,3.0,1970,461459,3
2097650958,3730 Winfield Ct SW # 30, Atlanta,GA,30331,4,3.0,0,195190,1
35898255,199 14th St NE, Atlanta,GA,30309,2,2.0,1103,302075,2
70836689,1661 La France St NE UNIT 101, Atlanta,GA,30307,1,1.0,960,230933,2
35921769,2426 Ridgewood Rd NW, Atlanta,GA,30318,4,2.0,2576,523814,3
2125751432,2671 Rivers Edge Dr NE # 0, Atlanta,GA,30324,3,4.0,2302,371007,3
35884486,927 Natham Dr SE, Atlanta,GA,30315,3,1.0,1025,19652,0
35896792,2525 Peachtree Rd NE APT 2, Atlanta,GA,30305,3,5.0,3930,1160556,4
35842113,1359 Allegheny St SW, Atlanta,GA,30310,2,1.0,960,58524,0
88813038,1674 Barfield Run NW, Atlanta,GA,30318,4,4.0,3350,455952,3
35913723,1008 Somerset Dr NW, Atlanta,GA,30327,5,4.0,3964,843316,4
35935905,2914 Lenox Rd NE APT 7, Atlanta,GA,30324,2,3.0,1769,351934,2
71759816,860 Peachtree St NE UNIT 2014, Atlanta,GA,30308,2,2.0,1211,445822,3
82389276,66 Pope St SW, Atlanta,GA,30315,5,4.0,2200,160212,1
71757974,275 13th St NE APT 609, Atlanta,GA,30309,1,1.0,860,219760,1
35918884,1298 Lanier Blvd NE, Atlanta,GA,30306,4,4.0,2770,861323,4
71544637,400 17th St NW UNIT 2204, Atlanta,GA,30363,1,1.0,770,163987,1
2099869124,Summerford Plan, Stonehill at Lenox Atlanta,GA,30324,3,3.0,2255,516353,3
2097657611,956 Oak St SW # 18, Atlanta,GA,30310,4,4.0,2011,211268,1
71754053,361 17th St NW UNIT 2608, Atlanta,GA,30363,1,1.0,690,197700,1
35888508,20 Marietta St NW APT 9C, Atlanta,GA,30303,0,1.0,448,89309,0
2099580651,The Foxglove Plan, West Highlands Atlanta,GA,30318,3,2.5,0,349481,2
71755599,860 Peachtree St NE UNIT 1007, Atlanta,GA,30308,1,1.0,792,258673,2
35895063,952 Highland Ter NE, Atlanta,GA,30306,3,2.0,1400,646871,4
14469751,263 Murray Hill Ave NE, Atlanta,GA,30317,4,3.0,2500,466021,3
35922651,2168 Addison Pl NW, Atlanta,GA,30318,3,1.0,864,43164,0
2099175765,The Silverstone Plan, Preston Hills Atlanta,GA,30315,4,3.0,3394,261995,2
2097659862,780 Lindbergh Dr NE LOT 33, Atlanta,GA,30324,3,4.0,1906,545688,3
65440944,714 Emily Pl NW, Atlanta,GA,30318,3,2.0,1300,79844,0
2097661140,780 Lindbergh Dr NE LOT 25, Atlanta,GA,30324,3,3.0,1513,403934,3
2097661135,780 Lindbergh Dr NE LOT 19, Atlanta,GA,30324,3,4.0,1643,449405,3
2097661133,780 Lindbergh Dr NE LOT 22, Atlanta,GA,30324,3,3.0,1513,403934,3
2097661140,780 Lindbergh Dr NE LOT 25, Atlanta,GA,30324,3,3.0,1513,403934,3
2097661135,780 Lindbergh Dr NE LOT 19, Atlanta,GA,30324,3,4.0,1643,449405,3
2099607167,3988 Princeton Lakes Way SW # 17, Atlanta,GA,30331,3,3.0,1886,176993,1
2097662564,4028 Princeton Lakes Way SW # 27, Atlanta,GA,30331,3,3.0,0,102629,0
69382766,1445 Monroe Dr NE APT E43, Atlanta,GA,30324,1,1.0,720,151368,1
2097663651,568 Foundry St NW, Atlanta,GA,30314,0,0.0,0,703557,4
2097664323,780 Lindbergh Dr NE LOT 21, Atlanta,GA,30324,3,3.0,1513,403934,3
2097664341,780 Lindbergh Dr NE LOT 18, Atlanta,GA,30324,3,4.0,1643,444060,3
2097664418,780 Lindbergh Dr NE LOT 13, Atlanta,GA,30324,3,4.0,1984,516158,3
2097664420,780 Lindbergh Dr NE LOT 16, Atlanta,GA,30324,3,4.0,1643,444060,3
2097664470,780 Lindbergh Dr NE LOT 12, Atlanta,GA,30324,3,4.0,1960,511468,3
92191602,855 Peachtree St NE UNIT 1109, Atlanta,GA,30308,2,2.0,1055,383841,3
55015981,794 Frederica St NE APT 2, Atlanta,GA,30306,1,1.0,668,182708,1
35922908,2293 Sisk St NW, Atlanta,GA,30318,2,1.0,0,48370,0
71754249,2626 Peachtree Rd NW UNIT 1502, Atlanta,GA,30305,1,1.0,652,217728,1
35892252,397 Pomona Cir SW, Atlanta,GA,30315,3,1.0,1266,61498,0
2097667919,The Salisbury Plan, Parkview II Atlanta,GA,30318,4,4.0,0,371152,3
2097667920,The McKinley III A Plan, Parkview II Atlanta,GA,30318,3,3.0,0,349398,2
2097667921,The Camellia Plan, Parkview II Atlanta,GA,30318,4,4.0,0,380328,3
65465161,3275 Lenox Rd NE APT 105, Atlanta,GA,30324,1,2.0,1167,213265,1
